home_team,away_team,game_id,season,date,pts_H,pts_A,winner,playoff,fg_pct_A,fg3_pct_A,ft_pct_A,reb_A,tot_ast_A,tot_tov_A,tot_stl_A,tot_blk_A,ts_pct_A,w_pct_A,w_pct_last_5_games_A,fg_pct_H,fg3_pct_H,ft_pct_H,reb_H,tot_ast_H,tot_tov_H,tot_stl_H,tot_blk_H,ts_pct_H,w_pct_H,w_pct_last_5_games_H,off_rating_A,def_rating_A,off_rating_H,def_rating_H,lineup_efficiency_A,lineup_efficiency_H,referee_name,referee_id
PHI,NYK,0022100934,2021-22,2022-03-02,123.0,108.0,home,False,0.4337830134904047,0.351925630810093,0.7476769120800572,2810,1310,789,419,301,0.5449463814267439,0.41,0.2,0.4634098489307435,0.3565264293419633,0.8160412067696836,2540,1393,700,462,329,0.570153258319637,0.617,0.8,108.1507304116866,110.77794436115276,111.77364864864865,108.9667958874094,12.51588556734169,19.175391258521955,James Capers,1148
HOU,UTA,0022100935,2021-22,2022-03-02,127.0,132.0,away,False,0.4738270647537805,0.3630335681723995,0.7813646368305209,2758,1340,796,431,296,0.5930298798830093,0.633,0.8,0.4488398630658045,0.3434727503168567,0.7105788423153693,2579,1404,976,445,278,0.5575809383510268,0.246,0.0,116.21035058430718,109.49673967563952,106.98044204166004,116.11111111111111,15.765456783851992,9.989005929896646,Derek Richardson,1204
MIL,MIA,0022100936,2021-22,2022-03-02,120.0,119.0,home,False,0.462249905624764,0.3735267452402538,0.8066717210007581,2759,1595,866,470,204,0.5772018045849523,0.661,0.8,0.4609941944847605,0.36247947454844,0.7744252873563219,2892,1451,802,469,250,0.5749875907832176,0.597,0.2,112.23992197659298,107.5496257728604,112.90983606557376,109.5501183898974,13.924462418672944,16.98439669698493,Scott Foster,1162
NOP,SAC,0022100937,2021-22,2022-03-02,125.0,95.0,home,False,0.4583482302466929,0.3434247871333964,0.7658227848101266,2746,1479,857,452,293,0.558147686054588,0.365,0.2,0.4482045497273924,0.3289738430583501,0.7913043478260869,2760,1506,824,468,256,0.549593331308427,0.41,0.4,109.35363579863268,114.40546414157092,109.35595453796738,110.93775661028084,14.503886785233798,15.719451390417492,Ed Malloy,2530
DEN,OKC,0022100938,2021-22,2022-03-02,107.0,119.0,away,False,0.4208119970738844,0.3122251539138083,0.7616229923922232,2809,1316,789,464,282,0.5187425273690327,0.311,0.4,0.4746019711902957,0.3555754590237349,0.7902274641954508,2688,1659,837,440,223,0.5812068406492961,0.59,1.0,102.36016812156484,108.95281189398835,112.06219312602292,109.46764946764948,9.436789445429454,15.984524909452317,Courtney Kirkland,2004
PHX,POR,0022100939,2021-22,2022-03-02,120.0,90.0,home,False,0.4466001130156338,0.351491569390402,0.7618332081141999,2676,1391,804,466,280,0.5572011183040864,0.41,0.8,0.4822279223158666,0.3606044815007816,0.7928513403736799,2795,1647,759,522,265,0.5777013287463915,0.803,0.8,108.62969004893964,114.168981859781,113.68692568112203,105.56092843326886,7.915044116018359,11.309143840311648,Kane Fitzgerald,201640
BOS,MEM,0022100940,2021-22,2022-03-03,120.0,107.0,home,False,0.4589975349219392,0.34171808258187,0.7320478723404256,3206,1641,817,643,411,0.5489301531401739,0.677,0.6,0.4559211683969734,0.3448275862068966,0.8161004431314623,3020,1560,868,461,395,0.5659556982588919,0.585,0.8,113.107625407672,108.89408099688474,110.97751405371643,105.40287320424736,13.714098124098124,14.939370629370629,Pat Fraher,2003
BKN,MIA,0022100941,2021-22,2022-03-03,107.0,113.0,away,False,0.46209453197405,0.3755555555555555,0.8069120961682945,2807,1623,876,479,208,0.5772793547178897,0.651,0.8,0.4653660282799355,0.3499501495513459,0.802247191011236,2805,1557,817,437,332,0.5646702513604561,0.508,0.4,112.34192412357932,107.62698285531164,111.21583411875588,112.02948557089084,11.664277615207494,14.10240006240006,Eric Lewis,2715
TOR,DET,0022100942,2021-22,2022-03-03,106.0,108.0,away,False,0.4228675136116152,0.3195876288659793,0.7793357933579336,2671,1408,852,480,296,0.5238937473387705,0.242,0.6,0.4434641699675909,0.3542857142857142,0.753338570306363,2729,1357,735,559,286,0.5421058140828116,0.557,0.4,103.84676775738228,113.17594512681448,111.41250413496526,110.26830076184166,11.587733578034328,11.970813079303644,Marc Davis,1830
DAL,GSW,0022100943,2021-22,2022-03-03,122.0,113.0,home,False,0.4662691017517704,0.3591492776886035,0.7645211930926217,2831,1694,899,584,296,0.5798473313355471,0.694,0.4,0.4565462753950338,0.3442551332459589,0.7647058823529411,2695,1460,735,436,258,0.5629572911349328,0.597,0.6,111.776,105.25388435047252,111.22297408813336,107.63522427440633,12.421587301587302,12.993380527297145,Tony Brothers,1146
SAS,SAC,0022100944,2021-22,2022-03-03,112.0,115.0,away,False,0.4573288755938764,0.3415542112610517,0.7643400138217,2784,1499,868,461,297,0.5568319914932401,0.359,0.2,0.4678867403314917,0.3538777606574216,0.7453310696095077,2809,1751,767,479,309,0.5536169322633401,0.387,0.6,109.38837920489296,114.26389737324374,111.287035585515,111.20325457674856,14.543460203860334,13.847255844459491,Sean Wright,2882
LAC,LAL,0022100945,2021-22,2022-03-03,132.0,111.0,home,False,0.4642527249214853,0.3462273161413562,0.7249262536873157,2719,1460,861,488,348,0.5602665051483949,0.443,0.2,0.4547244094488189,0.3630105553005966,0.7814784727863525,2837,1507,867,482,306,0.5575368210857408,0.516,0.8,108.49579965129182,110.67638206874705,107.86499458120451,108.14998450573287,13.4763738560193,11.625931271944228,Matt Boland,2005
DET,IND,0022100946,2021-22,2022-03-04,111.0,106.0,home,False,0.4589473684210526,0.3391034176653351,0.7596785975164354,2865,1573,870,447,358,0.5582035935744706,0.344,0.4,0.4233106900250268,0.319207738369415,0.7787418655097614,2713,1433,861,484,301,0.5244642500145102,0.254,0.6,110.50595698591984,112.95665634674924,103.991827754204,113.11655670750864,11.41613782051282,11.62469182389937,Derek Richardson,1204
PHI,CLE,0022100947,2021-22,2022-03-04,125.0,119.0,home,False,0.4656357388316151,0.3526264591439689,0.7554882664647994,2769,1557,850,442,265,0.5671702834047058,0.581,0.2,0.464230471771075,0.3587301587301587,0.8168103448275862,2583,1417,714,464,337,0.5719615246314276,0.623,0.8,110.00163692912098,106.65246600032772,112.04919395047366,109.16929199137788,11.33272536708801,19.10403397727699,Eric Lewis,2715
WAS,ATL,0022100948,2021-22,2022-03-04,114.0,117.0,away,False,0.4679081540408606,0.3754734848484848,0.805316091954023,2772,1520,723,433,278,0.577034514639911,0.492,0.6,0.4680537654207328,0.3379416282642089,0.7828319882611886,2739,1547,806,399,314,0.564692109731508,0.46,0.4,114.2995324842818,113.42249436029648,109.47540983606558,112.1112929623568,13.690116779771952,10.203049837577634,James Capers,1148
CHI,MIL,0022100949,2021-22,2022-03-04,112.0,118.0,away,False,0.4608245582723541,0.3628640776699029,0.7766032417195208,2944,1473,814,476,253,0.5751233267387785,0.603,0.4,0.4837827988338192,0.3759398496240601,0.8138658628485306,2712,1530,773,446,281,0.583838942798606,0.619,0.6,112.95376977970837,109.55414012738854,113.22119163653514,111.78323881537492,17.98659122601409,16.38003751229443,JB DeRosa,1155
NOP,UTA,0022100950,2021-22,2022-03-04,124.0,90.0,home,False,0.4751381215469613,0.3629327902240326,0.7801009372746935,2807,1372,815,443,298,0.5940149642959545,0.639,0.8,0.4505270945071204,0.3296975706494794,0.7916666666666666,2810,1536,839,473,261,0.5514595945164699,0.419,0.6,115.79898177040565,109.77134397104788,109.62878910682446,110.61732385261796,15.491343185550082,15.70597958481638,Scott Wall,1198
OKC,MIN,0022100951,2021-22,2022-03-04,101.0,138.0,away,False,0.4495922262710394,0.3483920367534456,0.7645788336933045,2800,1589,872,543,365,0.5611719818768277,0.54,0.6,0.4221422142214221,0.3152409900130264,0.760797342192691,2859,1340,803,475,288,0.5203163312932638,0.323,0.4,112.1846153846154,110.21505376344084,102.20845249443914,109.31045440101684,14.382828394502043,9.594996902258092,John Goble,101284
DEN,HOU,0022100952,2021-22,2022-03-04,116.0,101.0,home,False,0.4496631736526946,0.3449131513647642,0.7097195042400521,2613,1431,992,457,281,0.5589414008759628,0.242,0.0,0.4740961610137905,0.3536638876700307,0.7915282392026578,2735,1684,853,451,225,0.5806715334409813,0.581,1.0,106.92030687333649,116.18198874296436,112.19787302610378,109.36643559567952,11.230659232295308,11.217418033687377,Kane Fitzgerald,201640
PHX,NYK,0022100953,2021-22,2022-03-04,115.0,114.0,home,False,0.4336944340679866,0.3511149978137298,0.7463312368972747,2850,1330,796,428,304,0.5444010669091055,0.403,0.0,0.482484651498736,0.3611253196930946,0.7939778129952456,2841,1679,773,536,271,0.578670272825145,0.806,0.6,108.22857142857144,110.82896461336829,113.68972081218274,105.6780333068993,12.608815320243416,11.332436058700209,David Guthrie,2714
DAL,SAC,0022100954,2021-22,2022-03-05,114.0,113.0,home,False,0.4573509015256588,0.3411279229711141,0.7660581473968898,2833,1525,881,467,299,0.5571948476029638,0.369,0.2,0.4576930198111461,0.3460877042132416,0.7644787644787645,2727,1489,744,443,259,0.5643297380585516,0.603,0.8,109.49224047009191,114.3115124153499,111.3222871994802,107.77471189741924,14.568028860085132,10.67595413165266,Derrick Collins,2002
CHA,SAS,0022100955,2021-22,2022-03-05,123.0,117.0,home,False,0.4683092608326253,0.3542193026781202,0.7420435510887772,2849,1779,778,487,314,0.5537130519970798,0.381,0.4,0.4583050847457627,0.3585982070089649,0.7321814254859611,2891,1743,824,555,311,0.5609599518365391,0.484,0.2,111.34084246258294,111.35068535345758,111.73285198555956,111.88222923238696,14.985214415155257,14.86390941434045,Bennie Adams,1363
MIA,PHI,0022100956,2021-22,2022-03-05,99.0,82.0,home,False,0.4654088050314465,0.359854394175767,0.8188202247191011,2613,1440,725,472,340,0.5739279074360354,0.629,0.8,0.4629020467836257,0.375,0.8072111846946284,2842,1650,889,487,214,0.5780927716162875,0.656,0.8,111.74062551170788,109.19934640522877,112.32638888888889,107.39219712525669,15.328326330532212,13.833796992481204,Michael Smith,1193
MEM,ORL,0022100957,2021-22,2022-03-05,124.0,96.0,home,False,0.4341030195381882,0.3295847750865052,0.789308176100629,2804,1489,897,446,298,0.5375075932843054,0.25,0.4,0.4583680961121308,0.3405692233478051,0.7332430602572783,3151,1616,810,636,407,0.5481809094850426,0.672,0.6,103.87811634349032,111.8904783879403,113.22225619076735,108.64632837651386,10.7396243880349,13.713874558019928,Tom Washington,1199
MIN,POR,0022100958,2021-22,2022-03-05,135.0,121.0,home,False,0.4457026174122888,0.3515358361774744,0.7617994100294986,2711,1413,822,476,282,0.5564338763695676,0.403,0.6,0.4509736932012299,0.3505077096652877,0.7648725212464589,2841,1624,889,560,372,0.5630644543556418,0.547,0.6,108.86319845857416,114.52235445480864,112.54735565994848,110.41162227602904,5.256133348611005,13.251222559379704,Marc Davis,1830
LAL,GSW,0022100959,2021-22,2022-03-05,124.0,116.0,home,False,0.4674132550027538,0.3608247422680412,0.7645687645687645,2868,1720,914,591,301,0.5808809834233564,0.683,0.2,0.4646170638530107,0.3461719116956318,0.7256894049346879,2755,1486,875,496,352,0.5607603730428685,0.435,0.2,111.75452399685288,105.49952726126696,108.68683718028696,110.67310688688066,12.548677477993031,13.082021155651528,Mark Lindsay,200834
BOS,BKN,0022100960,2021-22,2022-03-06,126.0,120.0,home,False,0.4654320987654321,0.3505154639175257,0.8017686072218129,2835,1581,830,442,337,0.564856360537922,0.5,0.2,0.4559211683969734,0.3448275862068966,0.8161004431314623,3020,1560,868,461,395,0.5659556982588919,0.585,0.6,111.33446729550025,112.24521309450276,111.20848708487084,105.6110684089162,16.519521024784183,16.56341515912512,Zach Zarba,2534
MIL,PHX,0022100961,2021-22,2022-03-06,132.0,122.0,home,False,0.4819491374711008,0.363499245852187,0.7944142746314973,2874,1707,782,543,274,0.5789026454889696,0.81,0.6,0.4612546125461255,0.362365161805833,0.7741046831955923,2994,1493,827,481,258,0.5751293863390775,0.609,0.6,113.80171740827478,106.08899297423888,113.24472960586618,109.7277454879168,11.490316569134112,18.09176784082445,Ed Malloy,2530
CLE,TOR,0022100962,2021-22,2022-03-06,104.0,96.0,home,False,0.4425828970331588,0.3527508090614886,0.7518853695324283,2824,1391,757,566,298,0.541067943941813,0.54,0.4,0.4667293233082706,0.3526871401151631,0.7576208178438661,2810,1587,862,447,269,0.5683548157921445,0.571,0.2,110.97053171044202,110.06894340227672,109.95810505961973,106.53225806451614,13.34491564340621,9.583935587761676,John Goble,101284
WAS,IND,0022100963,2021-22,2022-03-06,133.0,123.0,home,False,0.4577586206896551,0.3375490623637157,0.7573371510379384,2920,1597,882,451,367,0.5566918380963665,0.338,0.6,0.4671655753040225,0.336473050758765,0.7821187077385424,2703,1514,801,393,310,0.5630083768362267,0.452,0.4,110.69632789882677,113.2621951219512,109.85483870967742,112.2866344605475,11.444983283548083,8.863523000404559,Tony Brothers,1146
HOU,MEM,0022100964,2021-22,2022-03-06,123.0,112.0,home,False,0.4589975349219392,0.34171808258187,0.7320478723404256,3206,1641,817,643,411,0.5489301531401739,0.677,0.4,0.4497880965542657,0.3439282803585982,0.7093247588424437,2657,1456,1006,461,284,0.5587282366801938,0.238,0.0,113.15274642588412,108.83018867924528,107.13515179534596,116.06400984766888,13.728175639227532,11.32796293264839,Marc Davis,1830
OKC,UTA,0022100965,2021-22,2022-03-06,103.0,116.0,away,False,0.473023604346197,0.3613782051282051,0.7777777777777778,2859,1387,835,450,300,0.5915546367950172,0.629,0.8,0.4222655557525261,0.3143712574850299,0.7624489795918368,2898,1359,826,487,292,0.5204692556634304,0.317,0.4,115.87712206952304,109.75056689342404,102.30082955079044,109.48356807511736,14.110033566079943,9.061852305596636,Pat Fraher,2003
LAC,NYK,0022100966,2021-22,2022-03-06,93.0,116.0,away,False,0.4341911764705882,0.3523316062176165,0.7453798767967146,2899,1353,808,435,309,0.5448935036923542,0.397,0.0,0.4562577011089597,0.3662737987307343,0.7825040128410915,2883,1539,877,492,309,0.5592174968374954,0.523,0.8,108.42308310561005,110.61290322580646,107.70404271548438,108.33587786259542,12.61532143964826,11.462980021115348,Kane Fitzgerald,201640
DEN,NOP,0022100967,2021-22,2022-03-06,138.0,130.0,home,False,0.451671511627907,0.3292742328300049,0.7913413768630234,2862,1565,849,484,266,0.5521753897804689,0.429,0.6,0.4737710931768158,0.3542387543252595,0.7919028340080971,2776,1711,863,461,229,0.5806951996530674,0.587,0.8,109.74367138990604,110.85886648674392,112.41095456704132,109.48535233570864,15.758839882706818,16.11744481015514,JB DeRosa,1155
DET,ATL,0022100968,2021-22,2022-03-07,113.0,110.0,home,False,0.4679081540408606,0.3754734848484848,0.805316091954023,2772,1520,723,433,278,0.577034514639911,0.492,0.6,0.4236990154711674,0.3216719672875965,0.7773019271948608,2765,1461,874,489,310,0.5247888789488043,0.266,0.6,114.2313184198001,113.39781195497068,104.115099009901,113.06835756263531,15.841184294703089,11.068294788000667,Sean Wright,2882
PHI,CHI,0022100969,2021-22,2022-03-07,121.0,106.0,home,False,0.4840558939448226,0.3760593220338983,0.8131539611360239,2752,1555,785,451,283,0.5835623719760417,0.609,0.4,0.4635015950459749,0.3559063136456212,0.8189357290946786,2654,1453,734,481,344,0.5719381529012618,0.619,1.0,113.12693498452012,111.96090598820972,111.92586623690572,109.1654606849976,14.232954686050109,19.03127729413444,Scott Foster,1162
MIA,HOU,0022100970,2021-22,2022-03-07,123.0,106.0,home,False,0.4508985296787076,0.3444533762057878,0.7083595223130107,2702,1479,1023,465,289,0.5598288946439385,0.25,0.0,0.4632034632034632,0.3760831889081455,0.8076923076923077,2880,1670,902,493,217,0.5785877807983975,0.662,0.8,107.16671727907683,116.22195269860522,112.54469143478936,107.42065961418793,9.303776182881446,15.279395079297917,Bennie Adams,1363
MIN,POR,0022100971,2021-22,2022-03-07,124.0,81.0,home,False,0.4460891812865497,0.3526448362720403,0.7633477633477633,2752,1437,837,481,283,0.5573971035081489,0.397,0.4,0.4526014480552282,0.3512611275964392,0.7661346287300486,2883,1660,900,570,379,0.5649592882441001,0.554,0.8,108.21766561514195,114.49115044247787,112.55030555969594,109.77678571428572,9.17141812865497,12.744877004006955,Bill Kennedy,1662
DAL,UTA,0022100972,2021-22,2022-03-07,111.0,103.0,home,False,0.472636815920398,0.3630298273155416,0.7776223776223776,2907,1414,846,454,304,0.591707671477164,0.635,0.6,0.4579762989972653,0.346740050804403,0.7639939485627837,2766,1511,754,450,261,0.564806450974833,0.609,0.8,115.81965907280546,109.87555839183152,111.424,107.83623860546938,11.661308167960886,12.319838732695874,James Capers,1148
SAS,LAL,0022100973,2021-22,2022-03-07,117.0,110.0,home,False,0.4650912996777658,0.347926267281106,0.727662616154396,2802,1511,892,506,358,0.5618747540941311,0.444,0.2,0.4681597860605048,0.3531746031746032,0.742998352553542,2900,1807,788,494,320,0.5536153784777419,0.375,0.4,108.65694551036071,110.71921484434904,111.37606318347508,111.27956337174044,9.999535105800698,14.65011894816406,Scott Wall,1198
SAC,NYK,0022100974,2021-22,2022-03-07,115.0,131.0,away,False,0.4347983360463013,0.3535181236673774,0.7431254191817572,2956,1372,818,439,314,0.5452672901064504,0.406,0.0,0.4578642101671784,0.3413417951042611,0.7648630594522378,2878,1549,895,472,300,0.557150481238153,0.364,0.4,108.72865275142316,110.62985879739806,109.52522255192878,114.5080023710729,9.435383472781012,14.541398860686956,Mark Lindsay,200834
CHA,BKN,0022100975,2021-22,2022-03-08,121.0,132.0,away,False,0.4660531342246918,0.3517441860465116,0.8031953522149601,2880,1605,845,448,341,0.565603750581315,0.492,0.2,0.4583541979636121,0.358974358974359,0.7334273624823695,2941,1772,833,563,316,0.5614580372854093,0.492,0.4,111.58119007761375,112.31003039513678,111.80390995260665,112.11359266380714,16.84628476253116,14.87106465467543,Scott Foster,1162
IND,CLE,0022100976,2021-22,2022-03-08,124.0,127.0,away,False,0.4666049953746531,0.3518867924528301,0.7558479532163743,2868,1611,879,452,276,0.5680115600007991,0.578,0.2,0.4586236193712829,0.3373493975903614,0.7594670406732118,2962,1625,892,454,372,0.5577786513196282,0.333,0.4,110.24583663758922,106.8095238095238,110.89599279603782,113.48550833458478,11.514376403973491,11.41613782051282,Zach Zarba,2534
ORL,PHX,0022100977,2021-22,2022-03-08,99.0,102.0,away,False,0.4828551434569629,0.3648514851485148,0.7938461538461539,2901,1740,793,551,278,0.5795960559796438,0.797,0.6,0.4340447865640308,0.3293566254793353,0.7880434782608695,2845,1514,909,453,303,0.5371877148750859,0.246,0.6,113.53302611367128,105.89861751152074,103.72557928214448,111.6560702391765,11.566083916083915,12.796293706293708,Sean Corbin,1151
MEM,NOP,0022100978,2021-22,2022-03-08,132.0,111.0,home,False,0.4520963425512935,0.3307766059443912,0.7892906815020863,2911,1595,863,493,270,0.5525256023034057,0.422,0.8,0.4589129731478485,0.3398968588842007,0.7315480078380143,3246,1668,828,655,419,0.5483806034155819,0.667,0.6,109.74616107803196,111.13714464229928,113.3817427385892,108.84626821290514,5.549204168283116,13.837552389178242,Kane Fitzgerald,201640
OKC,MIL,0022100979,2021-22,2022-03-08,115.0,142.0,away,False,0.4624437521633783,0.3637080867850099,0.7744767049291019,3042,1524,841,490,264,0.5764708444018638,0.615,0.6,0.4222919937205651,0.3124474348191757,0.7644694533762058,2945,1379,833,498,301,0.5203523364902649,0.313,0.4,113.59194106149452,109.72452205328918,102.41761626116414,109.89992301770592,17.742016971589962,9.831230769230768,JB DeRosa,1155
GSW,LAC,0022100980,2021-22,2022-03-08,112.0,97.0,home,False,0.4550182007280291,0.365625,0.7815457413249212,2926,1556,887,494,314,0.5579334020344813,0.515,1.0,0.4686333748000711,0.3628659476117103,0.7599699021820918,2950,1771,944,607,305,0.581638698211135,0.662,0.2,107.51089079164788,108.37468049917304,111.91093487875553,105.6946564885496,11.376178648309796,11.086304508499632,Brent Barnaky,201638
CHA,BOS,0022100981,2021-22,2022-03-09,101.0,115.0,away,False,0.4562955254942768,0.3467274233637117,0.8146551724137931,3057,1585,878,470,402,0.5669846107536592,0.591,0.8,0.4588196613513069,0.3582972014189988,0.7347222222222223,2982,1798,848,575,319,0.5619658755918172,0.485,0.6,111.36708093361624,105.62121212121212,111.72776398422666,112.253829321663,16.618102949681898,14.832663129973474,Marc Davis,1830
DET,CHI,0022100982,2021-22,2022-03-09,108.0,114.0,away,False,0.4835067913212206,0.3755230125523012,0.8123167155425219,2800,1577,798,456,287,0.5828532052140957,0.6,0.2,0.4243210517211555,0.3222918531781558,0.7752808988764045,2812,1488,886,496,312,0.525160903682525,0.277,0.6,113.17474839890212,111.93459657701712,104.20603474550444,113.11700182815356,16.757001336572444,11.04402905378515,Scott Wall,1198
MIA,PHX,0022100983,2021-22,2022-03-09,90.0,111.0,away,False,0.481232782369146,0.3646086533787068,0.7944066515495087,2953,1764,803,558,284,0.5783146482382178,0.8,0.4,0.4644188110026619,0.3770842240273621,0.8074712643678161,2930,1696,917,496,221,0.5794336276386639,0.667,0.8,113.477537437604,105.65809379727686,112.19960202051124,107.45902894777149,14.42603896103896,12.012114879908715,Matt Boland,2005
MIL,ATL,0022100984,2021-22,2022-03-09,124.0,115.0,home,False,0.4676386913229018,0.373953488372093,0.8033946251768034,2820,1548,736,436,284,0.5763541119663922,0.484,0.6,0.463593058863559,0.3658252427184466,0.7748167888074617,3095,1559,854,500,268,0.5777371972519438,0.621,0.8,114.22548407245472,113.58101779581642,113.76296296296296,109.7864768683274,15.50361326569867,18.264494451908245,David Guthrie,2714
HOU,LAL,0022100985,2021-22,2022-03-09,139.0,130.0,home,False,0.4652104985027303,0.3474499089253187,0.7271448663853727,2845,1530,907,513,361,0.561586499711234,0.438,0.2,0.4507772020725388,0.3437376531015409,0.707997520148791,2735,1501,1033,473,296,0.5595618641702819,0.246,0.2,108.68385345997288,110.84500677812925,107.3538186157518,116.11557938635686,13.78161762344505,9.069381195983055,Michael Smith,1193
MIN,OKC,0022100986,2021-22,2022-03-09,132.0,102.0,home,False,0.4234141309953584,0.3140256516342573,0.7636363636363637,2981,1405,848,504,306,0.5217616417723108,0.308,0.4,0.4519980102802188,0.3504928806133625,0.767003367003367,2950,1681,920,580,388,0.5648225719585902,0.561,0.8,102.3491967262807,110.16820730413698,112.7697049757816,109.59847596717466,9.441298743763912,12.713890166850693,Derek Richardson,1204
NOP,ORL,0022100987,2021-22,2022-03-09,102.0,108.0,away,False,0.4331955922865014,0.3269069572506287,0.7897943640517898,2898,1531,920,459,305,0.536274687897371,0.242,0.6,0.4523098542069207,0.3306603773584906,0.7870307167235495,2956,1619,877,502,273,0.5525751072961373,0.415,0.8,103.80483437779768,111.52870991797164,109.64357352260454,111.1059836948162,6.4488170858179945,12.594656084656084,Bennie Adams,1363
DAL,NYK,0022100988,2021-22,2022-03-09,77.0,107.0,away,False,0.4360434086461484,0.3548387096774194,0.7443857331571995,3003,1391,826,446,320,0.5468287748363331,0.415,0.2,0.4577426879598062,0.3471760797342192,0.7645305514157973,2809,1530,763,459,266,0.5649405855133789,0.615,0.8,108.83728179551122,110.24237685691946,111.0217596972564,107.95902285263988,12.672698135198136,12.97224895937396,Tom Washington,1199
SAS,TOR,0022100989,2021-22,2022-03-09,104.0,119.0,away,False,0.4417925824175824,0.351623228166438,0.7492603550295858,2869,1408,764,579,301,0.5396580088738222,0.531,0.4,0.4692599307730344,0.3530852105778648,0.7379421221864951,2947,1835,804,500,327,0.5543242278920409,0.385,0.2,111.11636707663196,110.02526049889484,111.31567130669062,111.42814460711084,14.392205204593486,14.972155176470906,Ed Malloy,2530
UTA,POR,0022100990,2021-22,2022-03-09,123.0,85.0,home,False,0.4435643564356435,0.3514522821576763,0.7626404494382022,2794,1448,854,491,288,0.554957001145342,0.391,0.2,0.4720508166969147,0.3633191159364095,0.7778541953232462,2952,1436,859,459,310,0.5910799771047975,0.625,0.8,107.94094794094796,114.69489414694894,116.00502118311628,109.57095709570956,5.505812074104757,15.464205791463993,Eric Lewis,2715
SAC,DEN,0022100991,2021-22,2022-03-09,100.0,106.0,away,False,0.475902543126445,0.3529659234328986,0.7892342683851402,2864,1782,887,476,242,0.5829099068891698,0.6,0.8,0.4582632110400538,0.3413762287756925,0.7638617090671885,2918,1572,906,476,302,0.5577705500776843,0.358,0.4,112.58054617980974,109.57936751611912,109.41795846738812,114.400467357967,13.927711611457584,11.345906961890568,Brent Barnaky,201638
LAC,WAS,0022100992,2021-22,2022-03-09,115.0,109.0,home,False,0.4680537654207328,0.3379416282642089,0.7828319882611886,2739,1547,806,399,314,0.564692109731508,0.46,0.4,0.4534288638689867,0.3646336112329969,0.7823392718822618,2973,1579,900,506,317,0.5565284197298929,0.507,0.8,109.89360012704464,112.38306643412082,107.6695291679005,108.43212803793716,10.80845394764539,10.61290261274216,Mark Lindsay,200834
PHI,BKN,0022100993,2021-22,2022-03-10,100.0,129.0,away,False,0.4673857216230097,0.354454502143878,0.802275960170697,2918,1638,861,456,345,0.5675238867800683,0.5,0.2,0.4638832440421208,0.3565697091273822,0.8183659689399054,2692,1482,743,486,349,0.5725813898269312,0.625,0.8,111.84230250337282,112.125748502994,111.73671689135608,109.47934799810098,16.864483268857903,18.81131462031788,John Goble,101284
DEN,GSW,0022100994,2021-22,2022-03-10,102.0,113.0,away,False,0.4687882496940024,0.3631178707224334,0.7608047690014903,3001,1804,960,615,311,0.5815059244184941,0.667,0.0,0.4760736196319018,0.351575456053068,0.7907324364723468,2915,1808,907,487,245,0.5829620637715055,0.606,0.8,111.97775773970544,105.70267830273848,112.48866041729664,109.68083497201631,12.588173884674983,14.575580143459572,James Capers,1148
ORL,MIN,0022100995,2021-22,2022-03-11,118.0,110.0,home,False,0.4529998365211705,0.3518452167681834,0.7670416942422237,2998,1715,934,590,393,0.5664391964422635,0.567,1.0,0.433718558803535,0.3276929426330994,0.7908887229275579,2943,1556,938,463,306,0.5373727823814026,0.254,0.4,112.77858176555718,109.735663729597,104.0288192912807,111.55542487503676,12.722401782059972,13.2005217291595,Ed Malloy,2530
ATL,LAC,0022100996,2021-22,2022-03-11,112.0,106.0,home,False,0.4541022192333557,0.3665080051925573,0.7845092024539877,3014,1600,912,512,327,0.5575182159417089,0.515,0.6,0.4681260945709282,0.3724862888482632,0.8036211699164345,2864,1574,745,442,287,0.5767253667705271,0.477,0.6,107.7552212647875,108.5952346148224,114.31429890718792,113.58670564702264,10.65852009102009,15.52489617045566,Kevin Cutler,201246
BOS,DET,0022100997,2021-22,2022-03-11,114.0,103.0,home,False,0.4255500596964011,0.3227373068432671,0.7751561415683553,2844,1513,902,502,315,0.5262396414367158,0.273,0.8,0.4569039085168117,0.3463892288861689,0.8143669985775249,3104,1615,889,480,410,0.5671818748803577,0.597,0.8,104.2505256833884,113.18120402341992,111.45631067961166,105.64516129032258,11.09904661682367,16.624707000059146,Sean Wright,2882
MIA,CLE,0022100998,2021-22,2022-03-11,117.0,105.0,home,False,0.4671758501545736,0.3508364312267658,0.7584229390681003,2908,1636,887,465,282,0.568561052218296,0.585,0.4,0.4633933251791018,0.3760539629005059,0.80711743772242,2968,1723,931,504,226,0.5779663155238757,0.657,0.8,110.19834452600344,106.98546647913736,112.28890229191796,107.45435340274634,11.740310451109286,15.34725719313722,Tony Brothers,1146
HOU,DAL,0022100999,2021-22,2022-03-11,100.0,113.0,away,False,0.4555575189962891,0.3433931484502447,0.7629846378931968,2846,1541,771,462,270,0.5623370731956655,0.606,1.0,0.4518336550271977,0.3450019447685725,0.7107843137254902,2785,1526,1049,480,300,0.5607690725376651,0.258,0.2,111.08695652173913,107.86900512183766,107.2772713907674,116.10393423370522,11.565946326160734,9.042474542416969,Rodney Mott,1179
